hour,cloud_cover,temperature,grid_demand,grid_supply,market_index
16,8,26,59.5,80.7,0.73
1,50,25,31.9,50.0,0.66
11,79,25,58.5,67.5,0.83
7,84,41,94.3,52.7,1.84
14,35,41,74.4,93.3,0.82
2,62,33,38.3,50.0,0.76
10,59,27,60.8,77.3,0.75
3,15,34,38.4,50.0,0.76
0,4,27,29.3,50.0,0.55
19,43,21,89.6,50.0,1.82
7,47,22,70.6,58.8,1.2
22,8,35,57.4,50.0,1.2
23,94,36,58.0,50.0,1.12
2,48,20,31.9,50.0,0.59
17,33,40,111.1,61.2,1.84
14,3,40,72.3,114.7,0.63
22,22,40,66.5,50.0,1.36
6,19,40,90.1,50.0,1.79
22,75,25,47.9,50.0,0.94
17,97,38,108.6,50.5,2.13
19,50,37,106.0,50.0,2.09
3,89,27,30.7,50.0,0.57
16,80,28,62.0,56.7,1.08
18,20,20,93.8,50.0,1.87
3,98,30,28.2,50.0,0.6
19,61,40,109.1,50.0,2.23
4,12,34,40.6,50.0,0.85
18,45,26,89.5,50.0,1.82
12,2,40,78.2,148.0,0.54
5,39,27,28.9,50.0,0.53
4,50,27,33.3,50.0,0.68
19,1,36,99.2,50.0,1.99
15,45,27,58.0,77.5,0.71
23,27,41,67.6,50.0,1.39
13,3,34,70.5,130.8,0.49
4,89,33,30.6,50.0,0.57
20,76,37,107.7,50.0,2.14
5,75,33,33.7,50.0,0.63
5,43,33,32.7,50.0,0.64
10,1,34,64.7,116.0,0.51
2,33,28,28.4,50.0,0.57
5,2,25,29.1,50.0,0.58
18,21,30,101.6,50.0,1.98
20,10,40,111.1,50.0,2.2
10,53,31,62.7,81.3,0.75
22,54,32,51.3,50.0,1.03
13,46,28,58.2,95.0,0.59
2,48,35,38.5,50.0,0.72
22,72,26,53.0,50.0,1.1
5,6,37,38.6,50.0,0.76
9,14,20,72.0,93.0,0.81
5,97,41,49.8,50.0,0.99
3,64,25,31.4,50.0,0.61
5,25,29,29.0,50.0,0.59
5,48,29,32.4,50.0,0.67
8,53,30,74.9,65.7,1.14
19,67,37,103.8,50.0,2.1
18,48,22,93.8,50.0,1.92
3,55,22,28.0,50.0,0.56
0,82,31,27.6,50.0,0.52
13,26,39,75.7,111.7,0.72
2,44,23,29.1,50.0,0.58
17,70,37,101.6,55.0,1.88
2,85,22,31.6,50.0,0.63
10,86,24,59.3,59.3,0.96
9,97,29,75.7,51.5,1.48
7,48,36,86.1,58.7,1.5
3,59,29,28.4,50.0,0.52
3,17,35,38.3,50.0,0.79
9,73,30,80.0,63.5,1.29
6,99,22,77.8,50.0,1.54
10,41,41,76.1,89.3,0.83
4,74,40,48.7,50.0,0.93
6,85,40,90.3,50.0,1.77
17,37,26,97.9,60.5,1.61
3,49,27,31.0,50.0,0.65
19,68,36,106.6,50.0,2.09
0,98,29,27.6,50.0,0.59
2,43,30,29.3,50.0,0.59
10,8,38,73.2,111.3,0.62
6,88,24,77.6,50.0,1.53
17,99,31,99.6,50.2,2.0
22,34,20,56.5,50.0,1.13
8,30,38,86.4,73.3,1.23
2,28,39,42.3,50.0,0.83
3,100,30,31.0,50.0,0.61
14,93,28,56.2,54.7,1.04
3,75,41,52.0,50.0,1.0
22,100,32,51.1,50.0,1.03
19,7,25,99.9,50.0,2.0
15,59,38,76.8,70.5,1.13
2,59,35,40.9,50.0,0.8
17,89,31,98.6,51.8,1.94
18,37,24,97.9,50.0,1.95
7,53,31,81.1,57.8,1.42
11,8,37,71.4,126.7,0.57
21,40,21,94.4,50.0,1.91
9,3,39,91.3,98.5,0.98
21,54,25,95.3,50.0,1.88
8,74,24,75.9,58.7,1.3
19,75,20,89.8,50.0,1.82
2,32,21,29.9,50.0,0.63
13,62,37,64.0,81.7,0.77
5,85,36,35.2,50.0,0.67
2,59,26,23.4,50.0,0.53
19,57,39,104.0,50.0,2.04
10,49,38,72.2,84.0,0.89
12,70,36,69.3,80.0,0.91
22,72,41,62.4,50.0,1.24
4,52,25,33.4,50.0,0.66
9,99,35,81.2,50.5,1.57
3,56,23,29.6,50.0,0.61
2,90,21,27.3,50.0,0.52
15,48,20,57.2,76.0,0.71
23,57,22,52.6,50.0,1.03
5,22,28,36.2,50.0,0.74
15,15,34,63.2,92.5,0.64
4,2,24,29.2,50.0,0.61
22,30,40,63.6,50.0,1.24
22,100,27,46.8,50.0,0.94
5,57,24,30.5,50.0,0.58
21,89,35,99.7,50.0,1.99
1,27,31,36.1,50.0,0.76
16,92,37,69.8,52.7,1.32
17,53,30,94.9,57.8,1.69
7,26,29,79.1,62.3,1.31
13,20,25,55.6,116.7,0.53
6,63,41,86.1,50.0,1.74
16,78,29,55.5,57.3,0.93
2,58,40,46.9,50.0,0.97
13,57,33,66.6,85.8,0.74
19,87,32,99.2,50.0,1.98
11,75,31,65.7,70.8,0.96
16,3,31,58.8,82.3,0.7
13,68,24,64.0,76.7,0.88
1,12,38,40.6,50.0,0.78
11,32,37,65.9,106.7,0.65
12,1,38,74.6,149.0,0.53
17,53,33,101.1,57.8,1.7
4,25,33,36.4,50.0,0.71
22,54,39,68.4,50.0,1.39
3,74,32,36.7,50.0,0.78
3,80,32,30.5,50.0,0.64
21,72,22,94.5,50.0,1.86
7,77,21,73.1,53.8,1.37
2,5,25,31.5,50.0,0.67
14,55,29,60.5,80.0,0.8
19,19,20,93.7,50.0,1.91
2,86,20,29.0,50.0,0.56
20,23,38,111.7,50.0,2.22
5,9,36,37.1,50.0,0.75
1,52,22,31.2,50.0,0.64
5,19,33,33.0,50.0,0.69
8,83,21,77.7,55.7,1.43
18,0,33,98.0,50.0,1.96
22,86,37,61.4,50.0,1.27
10,95,33,63.1,53.3,1.22
1,72,37,41.9,50.0,0.82
1,75,30,31.7,50.0,0.64
12,47,24,62.2,103.0,0.57
9,0,37,90.3,100.0,0.95
13,10,25,54.6,125.0,0.48
15,85,23,60.0,57.5,1.09
23,33,30,43.9,50.0,0.86
2,73,40,46.9,50.0,0.9
6,32,20,74.5,50.0,1.47
5,3,34,32.4,50.0,0.68
16,64,38,71.1,62.0,1.18
14,57,32,62.3,78.7,0.8
7,77,22,77.4,53.8,1.47
11,70,22,61.4,75.0,0.79
15,66,33,64.7,67.0,0.97
14,25,30,58.2,100.0,0.56
4,72,40,43.0,50.0,0.85
6,24,22,76.1,50.0,1.51
14,81,40,69.1,62.7,1.08
20,28,25,98.4,50.0,2.02
11,24,22,59.7,113.3,0.52
4,6,26,33.7,50.0,0.65
19,41,31,94.3,50.0,1.88
17,83,36,104.4,52.8,1.96
9,72,26,78.9,64.0,1.2
6,47,36,80.9,50.0,1.58
7,38,36,83.1,60.3,1.37
0,73,25,32.2,50.0,0.65
3,76,27,27.2,50.0,0.59
14,92,21,60.4,55.3,1.05
14,10,28,57.1,110.0,0.51
14,73,27,58.6,68.0,0.81
23,17,32,53.7,50.0,1.09
4,49,27,27.4,50.0,0.57
19,8,27,100.6,50.0,2.04
9,12,34,83.3,94.0,0.88
4,59,34,34.9,50.0,0.74
23,96,40,65.9,50.0,1.34
6,37,30,71.2,50.0,1.45
22,47,40,62.4,50.0,1.25
15,61,22,52.0,69.5,0.7
16,25,34,64.4,75.0,0.88
21,28,31,94.7,50.0,1.91
15,42,25,57.5,79.0,0.68
9,38,37,83.4,81.0,1.07
5,21,28,30.0,50.0,0.64
12,72,40,75.7,78.0,0.93
4,72,29,32.2,50.0,0.64
23,12,36,59.3,50.0,1.21
12,96,31,63.6,54.0,1.21
15,75,32,60.2,62.5,0.97
15,17,31,60.0,91.5,0.7
4,0,29,29.1,50.0,0.6
17,35,22,96.1,60.8,1.61
22,91,36,58.5,50.0,1.13
8,48,33,79.8,67.3,1.14
7,3,27,75.8,66.2,1.16
1,8,23,31.2,50.0,0.67
3,48,22,29.4,50.0,0.63
16,13,31,63.2,79.0,0.76
15,46,23,56.0,77.0,0.77
22,61,36,54.8,50.0,1.12
21,16,36,107.8,50.0,2.18
20,34,21,97.1,50.0,1.98
20,19,21,93.5,50.0,1.86
13,8,29,54.5,126.7,0.52
16,34,23,59.8,72.0,0.8
1,65,38,43.2,50.0,0.82
7,73,24,70.2,54.5,1.31
14,68,33,63.6,71.3,0.85
19,6,38,104.3,50.0,2.07
16,87,26,64.4,54.3,1.16
13,68,37,65.8,76.7,0.88
10,47,40,76.0,85.3,0.84
6,30,28,68.8,50.0,1.35
15,10,20,57.2,95.0,0.65
5,28,31,30.4,50.0,0.58
2,85,23,31.0,50.0,0.63
7,92,23,77.9,51.3,1.5
23,0,28,53.6,50.0,1.04
22,18,22,48.0,50.0,0.93
5,92,26,33.2,50.0,0.68
4,42,22,31.9,50.0,0.64
10,65,34,65.5,73.3,0.87
19,28,20,94.6,50.0,1.9
10,60,40,79.0,76.7,0.99
3,86,37,37.7,50.0,0.76
14,46,29,59.7,86.0,0.65
13,31,33,65.5,107.5,0.58
7,96,32,82.1,50.7,1.59
5,98,20,30.1,50.0,0.59
2,37,41,45.5,50.0,0.87
19,72,21,94.0,50.0,1.9
19,58,39,107.4,50.0,2.12
0,13,37,40.6,50.0,0.77
14,6,26,55.2,112.7,0.45
3,98,29,28.4,50.0,0.61
8,68,40,92.4,60.7,1.5
11,89,35,70.0,59.2,1.15
8,64,30,75.3,62.0,1.23
0,38,38,38.6,50.0,0.75
18,69,37,111.5,50.0,2.27
2,32,25,31.8,50.0,0.62
11,47,21,58.1,94.2,0.66
20,59,20,96.4,50.0,1.93
9,90,23,69.8,55.0,1.29
5,52,26,29.1,50.0,0.53
4,99,33,33.3,50.0,0.66
14,64,29,54.2,74.0,0.72
10,46,40,78.4,86.0,0.96
13,85,33,68.2,62.5,1.05
10,88,35,70.3,58.0,1.26
19,16,22,92.9,50.0,1.88
23,50,33,50.3,50.0,1.02
0,94,26,27.1,50.0,0.59
7,28,37,87.8,62.0,1.43
9,0,38,85.8,100.0,0.83
19,31,35,102.6,50.0,2.09
6,57,38,88.0,50.0,1.73
16,71,25,59.2,59.7,1.0
4,90,21,27.7,50.0,0.52
17,9,26,98.1,65.2,1.55
9,72,39,92.7,64.0,1.42
8,17,36,82.6,77.7,1.07
20,61,34,100.4,50.0,2.0
17,0,33,95.6,66.7,1.44
6,38,38,86.2,50.0,1.76
6,69,41,97.6,50.0,2.0
6,88,21,73.5,50.0,1.44
16,41,31,59.4,69.7,0.81
16,28,34,64.5,74.0,0.9
6,21,38,86.0,50.0,1.7
5,100,30,29.5,50.0,0.56
7,100,31,82.6,50.0,1.66
15,14,32,67.3,93.0,0.77
1,60,20,25.8,50.0,0.49
5,59,32,33.4,50.0,0.64
16,48,23,57.0,67.3,0.85
18,94,38,103.7,50.0,2.09
5,19,20,28.6,50.0,0.59
14,91,33,67.3,56.0,1.21
1,25,39,41.3,50.0,0.84
4,81,26,32.3,50.0,0.66
18,32,21,95.9,50.0,1.96
10,25,28,61.7,100.0,0.62
2,100,30,29.6,50.0,0.64
18,41,32,99.3,50.0,1.94
23,59,22,49.3,50.0,0.98
17,65,29,93.8,55.8,1.65
12,97,39,70.4,53.0,1.31
17,5,25,92.6,65.8,1.4
5,81,38,44.5,50.0,0.92
17,48,37,105.4,58.7,1.82
15,66,23,57.5,67.0,0.82
4,97,41,48.6,50.0,0.96
20,19,33,97.5,50.0,1.92
20,33,34,97.8,50.0,1.95
6,89,41,89.1,50.0,1.77
18,38,31,96.9,50.0,1.94
9,21,24,77.0,89.5,0.9
15,80,21,62.8,60.0,1.05
3,86,39,41.0,50.0,0.87
3,65,21,32.3,50.0,0.66
18,53,41,115.5,50.0,2.31
4,3,31,31.6,50.0,0.64
3,25,30,26.6,50.0,0.56
6,26,39,86.3,50.0,1.77
2,21,41,46.9,50.0,0.96
10,74,28,57.1,67.3,0.8
1,0,32,29.1,50.0,0.58
22,78,20,50.0,50.0,1.0
18,54,35,105.7,50.0,2.16
17,80,30,92.9,53.3,1.76
21,62,27,95.6,50.0,1.87
21,52,24,95.7,50.0,1.96
22,26,26,51.1,50.0,0.99
7,13,38,88.2,64.5,1.39
9,30,26,78.1,85.0,0.93
14,15,39,71.0,106.7,0.67
10,88,32,62.8,58.0,1.1
4,44,38,39.7,50.0,0.77
21,40,24,96.8,50.0,1.92
20,46,24,98.6,50.0,2.01
17,99,41,111.1,50.2,2.25
8,19,29,69.1,77.0,0.9
18,79,30,90.8,50.0,1.79
16,68,30,61.3,60.7,0.99
6,92,24,74.7,50.0,1.45
12,37,30,59.4,113.0,0.57
6,28,41,95.0,50.0,1.89
12,4,22,58.4,146.0,0.5
2,80,29,28.3,50.0,0.53
14,35,29,60.4,93.3,0.69
17,82,36,101.6,53.0,1.94
9,57,39,90.2,71.5,1.27
6,85,37,84.4,50.0,1.72
22,65,40,69.7,50.0,1.35
19,35,39,100.7,50.0,1.99
0,71,26,29.0,50.0,0.53
3,32,30,33.3,50.0,0.68
23,24,31,52.8,50.0,1.09
1,9,38,37.6,50.0,0.75
2,58,33,36.0,50.0,0.71
8,67,39,90.1,61.0,1.5
7,69,30,72.8,55.2,1.27
13,4,38,74.0,130.0,0.58
4,59,30,29.4,50.0,0.59
6,61,35,83.2,50.0,1.67
13,1,32,65.4,132.5,0.53
19,79,23,92.7,50.0,1.82
15,52,33,67.7,74.0,0.89
14,61,37,73.5,76.0,0.97
9,12,25,71.6,94.0,0.72
2,39,34,26.9,50.0,0.54
19,5,27,93.4,50.0,1.84
15,0,20,58.5,100.0,0.62
17,28,26,95.6,62.0,1.57
4,65,27,33.0,50.0,0.64
3,29,35,40.6,50.0,0.76
23,96,28,51.1,50.0,0.99
23,10,23,51.4,50.0,1.03
19,79,24,98.2,50.0,1.96
4,56,22,30.2,50.0,0.63
22,69,27,52.0,50.0,1.08
18,32,27,95.4,50.0,1.87
18,22,29,92.4,50.0,1.82
22,51,24,49.8,50.0,1.0
12,4,36,70.6,146.0,0.46
18,91,34,96.0,50.0,1.96
8,2,34,80.5,82.7,0.93
14,3,24,55.0,114.7,0.5
18,18,20,94.5,50.0,1.94
4,94,23,26.6,50.0,0.57
3,35,40,43.4,50.0,0.88
0,18,37,41.8,50.0,0.82
23,69,22,49.6,50.0,1.0
1,45,33,33.0,50.0,0.64
15,18,25,61.3,91.0,0.64
5,8,25,31.3,50.0,0.65
8,75,34,83.6,58.3,1.45
18,63,39,107.3,50.0,2.1
20,92,40,114.3,50.0,2.24
21,87,22,94.6,50.0,1.93
17,18,24,96.3,63.7,1.55
14,73,35,72.3,68.0,1.06
12,67,34,71.5,83.0,0.82
15,68,31,62.2,66.0,0.97
7,43,36,84.7,59.5,1.45
10,61,35,68.9,76.0,0.87
1,56,22,27.2,50.0,0.55
3,9,41,51.0,50.0,1.05
17,88,27,98.1,52.0,1.87
1,89,29,29.8,50.0,0.57
6,92,24,73.7,50.0,1.48
20,37,20,93.3,50.0,1.88
13,27,34,66.7,110.8,0.57
23,58,33,50.1,50.0,1.03
6,29,34,79.6,50.0,1.55
19,100,25,92.9,50.0,1.87
13,72,37,70.8,73.3,0.98
17,68,30,95.2,55.3,1.74
18,53,22,95.7,50.0,1.94
8,24,38,84.7,75.3,1.08
19,4,25,99.5,50.0,1.94
10,14,27,58.4,107.3,0.55
6,31,37,88.5,50.0,1.76
14,58,32,65.7,78.0,0.87
2,81,28,26.2,50.0,0.51
19,12,34,97.4,50.0,1.96
2,49,34,33.5,50.0,0.68
11,50,32,69.5,91.7,0.79
22,18,33,51.1,50.0,0.99
11,14,27,60.1,121.7,0.47
17,0,40,107.9,66.7,1.65
9,69,35,78.8,65.5,1.18
16,84,40,75.0,55.3,1.39
11,89,30,58.7,59.2,1.01
15,43,24,60.0,78.5,0.76
6,9,37,83.4,50.0,1.64
21,34,24,87.6,50.0,1.79
18,18,40,117.4,50.0,2.39
19,77,27,97.8,50.0,1.93
15,92,29,57.7,54.0,1.03
13,51,26,51.4,90.8,0.6
0,42,31,32.5,50.0,0.61
0,82,33,32.8,50.0,0.68
7,30,41,86.1,61.7,1.37
4,73,29,32.2,50.0,0.61
22,40,36,61.7,50.0,1.26
23,91,24,51.4,50.0,0.99
7,60,29,72.2,56.7,1.32
7,6,21,79.1,65.7,1.24
4,17,38,46.2,50.0,0.9
20,90,22,92.0,50.0,1.84
6,21,26,75.9,50.0,1.52
8,21,31,72.5,76.3,0.95
8,86,22,72.0,54.7,1.3
13,96,30,56.1,53.3,1.05
4,61,35,39.2,50.0,0.78
20,34,32,97.5,50.0,1.98
17,21,31,94.1,63.2,1.53
18,42,22,100.1,50.0,2.01
8,81,38,90.5,56.3,1.6
21,61,41,111.3,50.0,2.18
23,50,39,62.2,50.0,1.23
6,83,35,82.4,50.0,1.67
12,58,30,58.6,92.0,0.65
10,89,38,75.1,57.3,1.27
9,21,27,76.8,89.5,0.83
15,98,30,65.4,51.0,1.27
0,53,37,43.3,50.0,0.85
14,19,33,67.1,104.0,0.6
5,35,28,30.6,50.0,0.62
1,26,29,29.9,50.0,0.6
17,57,32,101.1,57.2,1.8
6,51,36,84.2,50.0,1.63
1,39,35,36.9,50.0,0.69
7,94,26,73.0,51.0,1.48
13,75,28,58.2,70.8,0.82
6,89,36,83.7,50.0,1.64
6,62,24,79.8,50.0,1.62
8,89,40,86.3,53.7,1.63
8,87,36,86.4,54.3,1.54
2,38,26,30.9,50.0,0.6
22,52,40,65.1,50.0,1.33
3,87,37,43.0,50.0,0.86
11,84,41,78.2,63.3,1.19
2,54,25,25.3,50.0,0.5
7,7,38,83.6,65.5,1.23
23,50,36,61.5,50.0,1.28
21,92,25,96.1,50.0,1.88
22,28,29,48.7,50.0,0.96
16,40,24,59.5,70.0,0.86
15,75,23,59.9,62.5,0.91
17,13,20,98.0,64.5,1.48
13,88,26,62.8,60.0,1.05
11,13,21,58.0,122.5,0.52
14,17,37,69.8,105.3,0.67
1,23,24,31.1,50.0,0.63
18,94,31,96.8,50.0,1.89
19,34,24,96.2,50.0,1.89
16,92,29,61.2,52.7,1.18
14,97,39,72.0,52.0,1.4
2,55,38,41.3,50.0,0.78
15,5,34,65.0,97.5,0.69
2,62,33,33.8,50.0,0.65
19,79,30,97.8,50.0,1.91
0,50,33,33.0,50.0,0.62
14,25,31,61.7,100.0,0.58
15,76,25,60.1,62.0,0.97
23,76,23,50.0,50.0,1.03
9,82,30,78.0,59.0,1.3
1,40,32,32.6,50.0,0.67
1,40,35,38.4,50.0,0.74
0,23,34,38.4,50.0,0.73
21,20,26,97.1,50.0,1.9
16,55,40,75.2,65.0,1.17
13,56,21,66.5,86.7,0.79
11,67,28,62.5,77.5,0.79
8,70,22,70.7,60.0,1.21
10,52,38,69.9,82.0,0.81
12,38,31,57.6,112.0,0.52
20,56,39,107.7,50.0,2.1
18,26,37,109.2,50.0,2.14
7,95,33,75.9,50.8,1.5
7,46,24,74.9,59.0,1.26
0,71,21,27.6,50.0,0.57
19,67,35,100.9,50.0,1.97
12,0,41,77.3,150.0,0.52
8,12,27,74.6,79.3,0.91
20,7,34,101.8,50.0,2.08
22,86,31,51.2,50.0,1.03
20,44,41,112.0,50.0,2.24
18,3,41,112.2,50.0,2.29
20,71,23,94.2,50.0,1.85
5,66,20,28.5,50.0,0.58
6,65,33,76.8,50.0,1.51
14,79,38,70.7,64.0,1.08
21,71,41,115.0,50.0,2.25
6,39,26,72.1,50.0,1.44
22,22,23,47.7,50.0,0.98
6,41,28,72.6,50.0,1.47
15,27,26,63.0,86.5,0.78
20,19,20,91.8,50.0,1.86
2,61,24,30.9,50.0,0.58
1,85,35,39.1,50.0,0.76
2,41,27,28.9,50.0,0.56
9,71,30,72.5,64.5,1.14
13,46,25,55.6,95.0,0.58
16,9,22,59.1,80.3,0.75
4,100,24,32.7,50.0,0.65
19,48,33,100.7,50.0,2.05
22,93,40,65.9,50.0,1.31
9,47,24,73.5,76.5,0.94
16,81,35,64.8,56.3,1.16
16,50,24,59.6,66.7,0.9
0,27,41,41.6,50.0,0.81
7,66,35,82.7,55.7,1.52
17,73,23,94.0,54.5,1.72
13,9,23,55.0,125.8,0.52
23,8,26,50.7,50.0,1.0
9,87,22,75.2,56.5,1.3
9,54,34,82.9,73.0,1.18
9,92,40,92.6,54.0,1.71
15,40,39,73.9,80.0,0.97
3,66,30,27.1,50.0,0.56
17,20,28,93.1,63.3,1.46
4,54,31,30.7,50.0,0.64
22,24,20,48.0,50.0,0.94
5,21,41,47.3,50.0,0.95
20,85,29,97.7,50.0,1.97
0,43,22,35.5,50.0,0.73
13,10,28,57.4,125.0,0.46
19,13,20,95.7,50.0,1.88
18,82,39,108.8,50.0,2.21
2,3,40,42.7,50.0,0.85
13,22,41,73.8,115.0,0.68
11,4,22,63.1,130.0,0.46
13,32,31,63.1,106.7,0.59
9,28,39,89.2,86.0,1.01
9,62,28,70.4,69.0,0.98
18,89,29,91.5,50.0,1.86
21,28,39,109.4,50.0,2.21
17,10,40,111.3,65.0,1.72
20,70,40,108.7,50.0,2.2
15,74,23,62.9,63.0,1.01
16,51,37,71.9,66.3,1.1
2,20,31,29.6,50.0,0.56
15,46,38,70.0,77.0,0.94
1,23,37,37.6,50.0,0.77
6,77,27,77.9,50.0,1.58
23,49,33,54.0,50.0,1.08
7,32,36,85.3,61.3,1.39
0,28,27,30.7,50.0,0.57
9,23,31,73.5,88.5,0.83
23,48,25,48.7,50.0,0.95
20,44,26,93.4,50.0,1.86
21,51,35,98.9,50.0,1.93
21,41,23,97.6,50.0,1.97
5,48,20,30.4,50.0,0.65
15,78,39,75.4,61.0,1.23
4,46,35,40.3,50.0,0.83
8,59,23,73.2,63.7,1.1
6,36,35,83.7,50.0,1.63
15,40,33,61.9,80.0,0.78
13,21,25,59.9,115.8,0.52
0,31,37,47.9,50.0,1.0
15,18,23,60.2,91.0,0.67
17,97,35,103.0,50.5,2.08
2,11,36,39.8,50.0,0.78
16,12,20,57.3,79.3,0.7
14,95,28,56.3,53.3,1.09
23,11,30,48.4,50.0,0.98
5,72,25,30.2,50.0,0.65
11,24,20,60.9,113.3,0.54
11,61,26,59.1,82.5,0.75
17,48,20,99.3,58.7,1.68
22,82,36,60.4,50.0,1.19
6,94,30,79.8,50.0,1.61
12,67,20,55.9,83.0,0.63
16,48,21,60.9,67.3,0.86
1,38,36,42.9,50.0,0.86
21,68,41,114.0,50.0,2.25
15,29,38,72.0,85.5,0.88
7,57,34,82.6,57.2,1.44
4,38,40,44.3,50.0,0.84
11,90,22,58.3,58.3,0.95
19,7,23,93.5,50.0,1.88
16,33,20,58.3,72.3,0.81
3,95,31,35.4,50.0,0.73
9,26,33,80.0,87.0,0.88
10,71,36,69.4,69.3,0.96
20,17,35,102.7,50.0,2.09
21,83,34,102.4,50.0,2.07
11,14,22,54.6,121.7,0.48
8,38,38,85.2,70.7,1.19
10,73,20,61.7,68.0,0.86
8,7,37,83.5,81.0,1.03
21,76,38,103.6,50.0,2.07
18,40,20,91.5,50.0,1.83
19,34,38,106.7,50.0,2.13
7,62,27,79.2,56.3,1.41
23,11,20,47.8,50.0,0.92
15,16,39,71.7,92.0,0.79
5,52,20,26.7,50.0,0.56
1,61,40,45.0,50.0,0.86
22,4,36,55.3,50.0,1.06
17,31,26,94.7,61.5,1.55
20,92,36,105.2,50.0,2.1
1,14,39,46.7,50.0,0.94
21,95,33,99.5,50.0,2.03
0,99,26,25.8,50.0,0.49
19,54,35,101.6,50.0,2.03
20,91,30,101.2,50.0,2.0
22,100,22,51.1,50.0,1.07
10,18,32,61.7,104.7,0.55
4,20,41,46.0,50.0,0.95
11,56,34,64.1,86.7,0.72
23,9,20,51.4,50.0,1.06
15,50,22,62.3,75.0,0.8
7,69,33,84.1,55.2,1.54
18,21,21,92.4,50.0,1.8
15,7,24,65.3,96.5,0.63
18,72,27,96.7,50.0,1.91
4,13,37,44.4,50.0,0.87
1,35,34,37.7,50.0,0.74
9,5,25,77.8,97.5,0.75
11,33,23,57.4,105.8,0.56
18,26,39,106.5,50.0,2.15
4,67,35,33.4,50.0,0.66
4,96,33,33.4,50.0,0.7
23,27,25,55.5,50.0,1.15
1,14,28,32.3,50.0,0.64
9,65,22,70.6,67.5,1.05
19,85,33,94.7,50.0,1.85
6,1,31,73.4,50.0,1.42
10,41,40,76.5,89.3,0.85
19,26,30,93.6,50.0,1.91
6,95,20,79.6,50.0,1.57
4,60,25,32.9,50.0,0.62
18,40,23,98.3,50.0,1.96
21,71,20,100.1,50.0,2.03
0,19,25,24.1,50.0,0.53
8,80,31,75.9,56.7,1.35
4,67,22,33.9,50.0,0.69
5,11,30,27.0,50.0,0.58
22,5,32,51.1,50.0,1.06
2,50,20,31.7,50.0,0.59
10,81,31,63.2,62.7,0.98
10,51,30,59.0,82.7,0.72
14,11,24,56.2,109.3,0.55
16,46,24,58.0,68.0,0.9
15,79,30,60.1,60.5,0.96
20,19,40,111.9,50.0,2.26
1,18,37,38.1,50.0,0.72
1,23,24,31.3,50.0,0.59
7,40,35,85.7,60.0,1.41
19,75,21,95.8,50.0,1.87
11,81,32,66.9,65.8,1.04
18,62,38,109.0,50.0,2.17
11,42,32,66.2,98.3,0.72
21,46,26,98.2,50.0,2.0
14,73,39,72.9,68.0,1.12
5,19,34,35.3,50.0,0.68
12,27,36,65.7,123.0,0.54
23,34,20,51.5,50.0,1.02
0,1,23,31.8,50.0,0.64
10,83,40,77.7,61.3,1.29
5,39,38,42.5,50.0,0.85
18,34,20,97.8,50.0,1.92
14,0,27,58.9,116.7,0.51
1,79,32,29.5,50.0,0.63
13,96,29,63.4,53.3,1.19
17,61,38,106.8,56.5,1.88
21,63,40,111.7,50.0,2.2
21,57,29,96.7,50.0,1.97
3,69,30,32.8,50.0,0.69
17,61,24,98.7,56.5,1.77
14,98,41,75.2,51.3,1.51
2,16,40,53.1,50.0,1.08
23,96,34,54.7,50.0,1.07
1,97,38,43.2,50.0,0.87
16,94,27,61.0,52.0,1.13
9,69,36,82.7,65.5,1.29
14,56,23,58.5,79.3,0.79
10,6,40,76.3,112.7,0.71
16,39,26,57.4,70.3,0.84
3,36,40,42.0,50.0,0.81
9,20,33,78.5,90.0,0.88
1,33,21,34.4,50.0,0.66
19,26,25,95.6,50.0,1.91
13,27,24,62.7,110.8,0.61
4,27,39,39.9,50.0,0.77
19,10,21,97.4,50.0,1.92
16,68,36,69.7,60.7,1.11
6,16,24,79.5,50.0,1.6
2,98,24,33.2,50.0,0.7
21,31,20,97.3,50.0,1.99
22,79,31,49.4,50.0,1.04
0,63,22,31.8,50.0,0.62
22,42,30,53.0,50.0,1.09
0,17,30,23.5,50.0,0.53
1,100,23,31.6,50.0,0.59
4,85,24,31.9,50.0,0.65
4,44,28,30.2,50.0,0.61
11,38,30,56.6,101.7,0.51
15,57,29,63.3,71.5,0.93
1,92,41,53.5,50.0,1.03
17,2,35,103.7,66.3,1.56
10,2,29,60.0,115.3,0.56
3,63,33,36.3,50.0,0.74
14,90,20,58.3,56.7,1.0
7,33,40,86.5,61.2,1.39
23,75,21,47.7,50.0,0.94
1,39,26,35.4,50.0,0.66
17,55,27,98.6,57.5,1.67
1,20,34,33.0,50.0,0.61
3,100,33,35.7,50.0,0.66
14,71,21,58.9,69.3,0.81
4,28,41,46.5,50.0,0.91
20,0,32,100.2,50.0,1.97
18,62,26,98.5,50.0,1.94
14,69,21,59.7,70.7,0.87
2,71,29,29.4,50.0,0.54
2,29,23,32.2,50.0,0.63
10,25,24,60.4,100.0,0.58
6,35,37,85.0,50.0,1.69
10,22,32,63.0,102.0,0.58
13,53,21,56.1,89.2,0.67
20,89,33,100.7,50.0,1.97
1,44,23,34.7,50.0,0.65
19,96,26,93.4,50.0,1.86
17,9,41,109.6,65.2,1.7
0,75,40,42.9,50.0,0.86
15,56,35,62.9,72.0,0.85
19,25,29,94.3,50.0,1.89
14,67,37,74.8,72.0,0.99
0,61,34,41.0,50.0,0.84
13,18,22,55.3,118.3,0.48
